4599630.7349;-101057.6338;-0.0555;0.0012;0.1491;0.9936;0.9918;0.0071;0
9234596.9526;116065.8462;-0.0556;0.0037;0.0326;1.0284;1.0254;0.0071;0
83909182.6082;114031.5734;-0.0555;0.0000;0.0000;1.0292;0.9879;0.0071;0
11851328.5012;89944.8223;-0.0555;0.0162;0.0000;1.0289;1.0285;0.0071;0
6389043.8462;101772.0464;-0.0555;0.0115;0.0065;1.2775;1.0213;0.0071;0
2856205.3291;-45888.9546;-0.0555;0.0080;0.3091;1.0233;1.1440;0.0071;0
33119268.9224;107398.4924;-0.0557;0.0000;0.0000;0.9693;0.9782;0.0071;0
8116497.9399;-145622.7115;-0.0556;0.0389;0.1038;1.0301;1.0110;0.0071;0
95851252.5014;36997.6319;-0.0557;0.0013;0.0300;0.9843;0.9731;0.0070;0
9769927.5907;113389.8397;-0.0556;0.0000;0.0035;1.0296;1.0224;0.0071;0
14939815.7751;98348.4048;-0.0556;0.0105;0.0830;0.9915;1.0102;0.0071;0
59509903.1677;117569.1996;-0.0556;0.0072;0.0396;1.0259;1.0282;0.0071;0
14179390.1479;23834.1885;-0.0555;0.0000;0.0000;1.0551;1.0774;0.0071;0
14193142.7227;-23161.0470;-0.0555;0.0008;0.0000;1.0110;1.0151;0.0070;0
4997060.4544;128169.1411;-0.0556;0.0043;0.0734;0.9941;73.4648;0.0071;0
3113107.4973;115389.7013;-0.0556;0.0000;0.0000;0.9848;2.3456;0.0071;0
13863351.3642;42111.5928;-0.0556;0.0000;0.0000;0.9852;0.9818;0.0071;0
29522185.4401;-55544.7013;-0.0557;0.0029;0.0000;1.0317;1.1965;0.0071;0
11002111.9289;4560.5119;-0.0556;0.0000;0.0232;0.9835;1.0619;0.0071;0
8261565.3835;129284.0245;-0.0005;0.0000;0.0000;0.9908;1.2093;0.0071;0
1653917.6622;-145622.7115;-0.0555;0.0000;0.1099;1.4612;1.0272;0.0071;0
11026650.7299;9305.7090;-0.0005;0.0152;0.0994;1.0163;1.0244;0.0071;0
43546054.1761;-26844.3012;-0.0555;0.0059;0.0000;0.9933;1.0711;0.0070;0
14654836.4773;-144289.9906;-1.4821;0.0000;0.3449;0.9924;0.9886;0.0071;0
9751287.6889;110263.5591;-0.0556;0.0000;0.0568;1.4473;1.7914;0.0071;0
14173493.3788;91104.8624;-0.0555;0.0059;0.9998;1.0434;1.0360;0.0071;0
9471046.8137;-85704.7487;-0.0555;0.0000;0.0000;0.9856;0.9798;0.0071;0
13001768.5143;128824.5193;-0.0555;0.0165;0.0000;1.0197;0.9639;0.0070;0
12574665.9729;-7.0494;-0.0004;0.0000;0.0202;1.1961;1.0308;0.0070;0
