2095857.3581;-245597.4361;0.0215;0.0000;0.0000;0.9791;1.1940;0.0048;0
14722265.3086;-218083.5990;0.0228;0.0000;0.0000;1.4460;1.0033;0.0048;0
14580565.6737;-293419.4483;0.0220;0.0031;0.9563;1.4928;1.8030;0.0048;0
12045072.7739;169881.6146;0.0166;0.0058;0.6043;1.1461;0.9921;0.0048;0
11348362.5090;-264310.4226;0.0232;0.0122;0.0000;1.2170;0.9800;0.0048;0
9493994.2177;-233800.7884;-0.0106;0.0000;0.0000;1.2342;0.9601;0.0048;0
17207718.1487;-259450.5593;0.0232;0.0059;0.3308;1.2978;417.6857;0.0048;0
17358876.5441;-237496.1654;0.0227;0.0052;0.0184;0.9800;0.9966;0.0048;0
2773689.5977;-353996.3415;0.0166;0.0075;0.0133;1.2404;1.0079;0.0048;0
8209445.3173;-179372.9595;0.0167;0.0000;0.0300;1.1474;0.9965;0.0048;0
111719444.4355;-168627.0904;0.0228;0.0766;0.6414;0.9790;1.0016;0.0048;0
22281140.8061;-183246.2264;0.0232;0.0000;0.5732;1.0049;1.0249;0.0048;0
13393394.1852;-406140.9657;0.0166;0.0068;0.0000;1.0969;0.9835;0.0048;0
162053.6040;-399738.5990;0.0218;0.0062;0.0000;0.9796;1.0767;0.0048;0
16823329.2034;-161285.5801;0.0228;0.0124;0.1777;1.1461;1.0079;0.0048;0
12969298.9288;-369289.7369;-0.7995;0.0076;0.0000;1.0937;1.0250;0.0048;0
12189290.5087;-170862.7716;0.0230;0.3888;0.1454;1.1349;1.0504;0.0048;0
2439399.0068;-180225.3124;0.0218;0.0064;0.0570;0.9796;1.0174;0.0048;0
9415252.7262;-217056.5327;0.0232;0.0000;0.0000;0.9812;1.0988;0.0048;0
15831458.0991;-170853.7524;-0.0110;0.0925;0.5742;0.9791;2.5204;0.0048;0
17360013.5715;-434740.8711;0.0228;0.0000;0.0183;1.1359;1.0356;0.0048;0
11262400.7260;-432498.8899;0.0223;0.0000;0.2917;1.1203;1.0321;0.0048;0
11582753.2746;-174913.3525;-0.0781;0.0021;0.0000;1.3289;0.9825;0.0048;0
2361929.2292;-727568.0574;0.0221;0.0000;0.3465;0.9938;1.0059;0.0048;0
12492040.8959;-434740.0575;0.0232;0.0969;0.1719;1.1474;0.9893;0.0048;0
16768079.3303;-328418.7885;0.0166;0.0000;0.2646;1.1455;0.9764;0.0048;0
14475632.2912;-166693.5432;0.0168;0.1758;0.0868;1.5678;1.0362;0.0048;0
11618250.4826;-329666.9314;-0.0111;0.0107;0.0000;1.4996;0.9553;0.0048;0
14312096.7175;-433992.6242;0.0231;0.0778;0.0000;0.9829;1.0678;0.0048;0
3585315.1775;-434740.7274;0.0225;0.2070;0.0000;1.4131;0.9793;0.0048;0
17298074.9544;-433993.0384;0.0231;0.0063;0.1914;1.1058;1.0609;0.0048;0
16758017.1849;-395493.0114;0.0231;0.0108;0.5740;1.1207;0.9792;0.0048;0
17283425.5899;-253830.6368;0.0166;0.0000;0.0000;1.1267;1.1688;0.0048;0
17071348.7967;-434738.6163;0.0230;0.0508;0.4532;1.0939;1.0498;0.0048;0
13000622.9326;-813204.5351;0.0232;0.0000;0.0877;1.4126;1.0035;0.0048;0
13689405.8694;-434740.4587;0.0166;0.0000;0.0000;0.9791;1.0131;0.0047;0
3004949.2297;-235612.1423;0.0167;0.2406;0.3396;1.1461;1.0478;0.0048;0
12207417.3520;252684.1728;0.0166;0.3395;0.1718;1.1474;2.7400;0.0048;0
11323354.1790;-412645.9878;-0.0112;0.0224;0.1434;1.4386;1.0510;0.0048;0
14345091.6247;-372670.7961;0.0169;0.0000;0.0000;1.3627;1.1074;0.0048;0
16371511.1522;-434740.4578;0.0223;0.0481;0.0237;1.1474;2.4608;0.0048;0
12869779.4318;-175634.0994;0.0222;0.0005;0.0000;1.2607;0.9963;0.0048;0
12909944.9041;-243773.6492;0.0166;0.4038;0.0000;1.4320;0.9704;0.0048;0
21067645.8665;-380180.8685;0.0232;0.0099;0.3454;1.3113;0.9983;0.0048;0
24366030.3756;-208397.4179;0.0231;0.0000;0.0194;0.9787;1.0105;0.0048;0
12604050.8678;-434739.4303;0.0172;0.1047;0.0000;0.9821;1.0118;0.0048;0
3132385.6007;-410723.0478;0.0214;0.0464;0.1174;1.0067;1.1108;0.0048;0
9193585.2949;-288475.3187;0.0166;0.0484;0.0000;1.1254;1.0344;0.0048;0
14708182.5262;-273952.8240;-0.0781;0.0000;0.0000;1.3612;1.2294;0.0048;0
14434530.2121;-371993.1444;0.0224;0.2506;0.0000;1.1455;1.0483;0.0048;0
7998857.6372;-308888.6101;0.0222;0.0295;0.6414;1.2087;1.0383;0.0048;0
9787403.5705;-289044.7912;0.0166;0.0332;0.0621;1.4907;1.0505;0.0048;0
8078798.4245;-310954.5978;-2.0334;0.0176;0.0643;0.9792;0.9940;0.0048;0
11210499.6142;-171912.9765;-0.0103;0.0005;0.5123;1.2162;0.9890;0.0048;0
8141979.3947;-433993.3945;-3.7963;0.0000;0.0000;1.3289;0.9767;0.0048;0
7738391.9146;-169656.9094;0.0232;0.0037;0.0741;1.2404;1.0313;0.0048;0
10876204.2679;-275049.0149;-0.0111;0.0000;0.0720;1.1474;0.9815;0.0048;0
18802040.0298;-178979.9177;0.0169;0.0000;0.0000;1.0696;1.0821;0.0048;0
13324210.1757;-432499.2997;0.0165;0.0000;0.6589;1.0975;0.9913;0.0048;0
16641322.7344;-166286.7736;0.0226;0.0138;0.1155;0.9796;0.9857;0.0048;0
11665399.1541;-180476.3837;0.0227;0.0606;0.4407;0.9811;1.0191;0.0048;0
7588666.6438;-434720.6050;0.0220;0.1113;0.5732;1.4927;1.2757;0.0048;0
144808353.7795;-273405.5754;0.0172;0.0124;0.2454;1.1474;1.1108;0.0048;0
17400330.8319;-433244.3042;0.0165;0.0000;0.1393;0.9787;1.2369;0.0048;0
1904759.0317;-184422.3779;0.0232;0.0763;0.0409;0.9902;1.0400;0.0048;0
726631094.2846;-406159.0694;0.0218;0.0477;0.5743;1.5043;2.0226;0.0048;0
17371384.2886;-434740.8311;0.0227;0.0731;0.0186;1.4881;1.0242;0.0048;0
16213546.4136;-194983.2745;0.0224;0.0066;0.0577;0.9796;1.1134;0.0048;0
14753688.3218;-208215.8735;0.0220;0.0000;0.0008;1.1467;0.9816;0.0048;0
