20664002.8715;-10008580.7301;-38.0628;0.0000;0.0000;1.0092;1.0974;0.0066;1
20701127.8710;-67238877.9941;-0.1672;0.0034;0.0601;0.9991;1.0234;0.0067;1
20755332.0551;-2067716.1867;-27.0896;0.0147;0.0000;14.9592;0.9863;0.0041;1
1416758383.0343;-1342663.9371;-27.6633;0.0000;0.0000;0.9972;1.0276;0.0258;1
20748309.5389;-3374780.4168;-2.0932;0.0015;0.0000;1.0045;0.9802;49.8541;1
20743580.6008;-3360917.9581;-10.4567;0.0000;0.0328;15.1180;1.0302;0.0059;1
20747555.8083;-12490905.7864;-48.8959;0.0013;0.0787;3.3446;1.0357;0.0086;1
20756961.5529;-25251188.6986;-66.9705;0.0000;0.0384;2.8179;0.9944;0.0066;1
20733155.5650;-3766162.8509;-3.5494;0.0076;0.0000;0.9993;1.0010;0.0059;1
20736032.2151;-3419148.9491;-2.9144;0.0018;0.1201;0.9907;1.0325;0.0035;1
20988017.3024;-37609068.3112;-0.3203;0.0024;0.0000;0.9916;1.0108;0.0049;1
20749592.8737;-9805674.3592;-0.1784;0.0000;0.0474;3.3201;1.0132;0.0067;1
327023821.0094;-5961620.5298;-39.0104;0.0035;0.0000;1.0070;0.9895;0.0067;1
20670424.9444;-582867.6618;-1.4143;0.0000;0.0977;1.3711;0.9950;0.0058;1
20746196.1684;-2021434.5960;-139.2743;0.0032;0.0196;0.9879;1.0208;0.0041;1
20711378.9437;-22462676.3180;-143.3903;0.0000;0.0474;1.0003;0.9920;0.0052;1
20990923.8490;-85179142.1030;-19.8657;0.0000;0.0118;3.7350;1.0370;0.0034;1
20749230.3240;-5639384.1141;-0.9632;0.0000;0.0498;1.0211;1.0103;0.0054;1
20708383.3193;-1857252.8779;-24.9530;0.0000;0.0113;1.0027;0.9896;0.0056;1
20730014.0883;43865.3784;-149.5496;0.0007;0.1745;1.2072;0.9905;0.0066;1
20990923.8220;-2102453.4816;-1.2678;0.0000;0.0000;0.9565;1.7853;0.0027;1
20746028.6673;-2642865655.0647;-70.2452;0.0024;0.0000;0.9867;1.0690;0.0045;1
20756986.7797;-2891242.6681;-14.4795;0.0000;0.0000;1.0113;1.0042;0.0026;1
20748872.1413;-3056294.5640;-116.4487;0.1134;0.0509;3.6693;0.9610;0.0030;1
20781971.0379;-14501730.6416;0.0024;0.0040;0.0000;0.9982;1.8567;0.0066;1
20751635.9916;-3769971.0626;-26.3660;0.0034;0.0000;1.2710;2.8003;0.0065;1
20755332.3185;-205228.6880;-25.1975;0.0288;0.0890;1.0045;0.9945;0.0064;1
20703487.1140;-4612298.5510;-16.2903;0.0041;0.0220;0.9942;1.0395;0.0053;1
20701684.5904;-989069.1505;-1.2673;0.0000;0.0000;0.9942;1.1653;0.0065;1
20737539.8013;-78434802.5300;-12.6448;0.9041;0.0000;3.7350;1.8107;0.0061;1
20684111.0867;-163784897.5381;-100.4838;0.0616;0.0311;0.9973;0.9857;0.0065;1
20716556.9792;-1083489.0262;-10.2213;0.0275;0.1838;0.9916;1.2073;0.0061;1
20990923.7137;-713911259.0576;-11.0352;0.0000;0.0000;1.0079;1.0213;0.0448;1
20754981.0281;-140979934.1104;-100.5073;0.1845;0.0000;0.9878;1.3886;0.0060;1
20757164.2038;-16946979.1806;-8.6666;0.0081;0.0028;1.0025;1.0008;0.0060;1
957544289.4748;-988734.3032;0.0026;0.0005;0.0000;3.7350;1.0263;0.0064;1
20976569.5497;-760598343.5416;-8.2136;0.0000;0.0000;13.8920;1.0321;0.0065;1
20733587.4069;-223215063.8192;-2.0794;0.0112;0.0000;1.0092;1.0562;0.0034;1
1032633502.8848;61021.2108;-23.9700;0.0319;0.5518;0.9853;1.0100;0.0000;1
20715173.5805;-107072.2535;-169.0358;0.0295;0.1011;3.7350;0.9725;0.0066;1
20721116.0534;-9627272.1468;0.0022;0.0065;0.0137;0.9853;1.0202;0.0064;1
20820277.4494;-5133063.5188;-25.0254;0.0000;0.0000;0.9992;0.9609;0.0066;1
20920016.7983;-16805246.6846;-65.1401;0.0232;0.0000;40.6638;0.9904;0.0043;1
20732302.1922;-187500573.9007;-192.6625;0.0113;0.0000;0.9579;1.0171;0.0095;1
1485511778.5393;-5792068.0226;-12.9923;0.0722;0.0000;0.9891;1.0427;0.0066;1
20710694.6483;-4711653.9794;-14.7027;0.0000;0.0023;0.9873;1.0351;0.0046;1
