106252655.9847;-40831.1389;-0.0378;0.0160;0.0211;0.9950;35.2083;0.0000;1
106295407.4284;-237434149.7864;0.0177;0.0708;0.0036;8.6087;38.6982;0.0001;1
375896447.7076;117880.2468;0.0350;0.0000;0.0004;0.9833;1.8012;0.0000;1
177894169.2201;-706266876.4418;0.0332;0.7646;0.0054;12.0556;1.5830;0.0001;1
120855834.4472;-94299528.4665;0.0109;0.0000;0.0213;1.0133;803.6635;0.0001;1
1390951950.1562;-265815.6014;-0.0524;0.0000;0.0000;0.9967;1.0849;0.0001;1
106249168.9884;-234482.6921;0.0325;0.0000;0.0029;1.0034;1.3839;0.0001;1
106252594.0722;-188423.0857;0.0282;0.0000;0.0000;0.9846;0.9995;0.0001;1
106256845.1422;-188551.6130;0.0319;0.0074;0.0018;1.0177;1.0017;0.0001;1
848197739.4626;-160199123.2938;0.0103;0.0000;0.0101;1.3535;308.1885;0.0001;1
106256105.5491;-188438.7367;0.0077;0.0000;0.0000;1.0360;0.9997;0.0001;1
106253381.4469;-188560.9012;-0.0085;0.0898;0.0021;1.1860;0.9939;0.0001;1
1784883239.6273;-489105170.2079;0.0204;0.0121;0.0000;0.9929;1.4511;0.0001;1
830918483.3865;-188436.4267;-0.2696;0.0000;0.0000;0.9870;0.9996;0.0001;1
106263253.8251;234724.1079;0.0311;0.4545;0.0116;1.1528;1.8617;0.0001;1
106253855.0661;-188556.6001;-0.0053;0.0302;0.0018;1.0178;1.0012;0.0001;1
291004614.5686;-38588810.4479;-0.0014;0.0341;0.0886;1.2009;936.6800;0.0001;1
538906667.6148;-188675.1942;0.0323;0.0000;0.0251;1.9480;1.4416;0.0000;1
106252581.9747;-217142241.1034;0.0060;0.0840;0.0078;1.0294;160.9211;0.0001;1
106252757.5800;-188565.3104;-0.1014;0.7717;0.0020;1.0203;0.9940;0.0001;1
395765716.2840;-358237915.5079;0.0313;0.0631;0.0000;1.0417;1.3961;0.0001;1
181325358.6180;-188565.3104;0.0218;0.0000;0.0020;0.9741;0.9940;0.0001;1
