17866314.3424;-3404614.8308;-7.1549;0.0001;0.0111;1.8820;1.0273;0.0027;1
7048818.8746;-3310760.7613;-0.2874;0.0207;0.0681;1.3874;0.9826;0.0026;1
16265905.2264;-243602.7175;-3.0031;0.0072;0.0000;1.1965;1.0391;0.0027;1
78982212384.7039;-3055798.6706;-0.5672;0.0409;0.0000;2.9705;1.0133;0.0026;1
13479708.8738;-699996.4553;-0.5522;0.0070;0.0001;2.0466;0.9846;1.6150;1
14283207.6434;-364964260165.4467;-0.2879;0.0000;0.0000;0.9591;1.0836;0.0027;1
17110751.5548;-364825256390.2374;-0.5517;0.5082;0.3775;0.9792;0.9901;0.0025;1
13499230.2527;-977039.4549;-0.5528;0.0220;0.0025;1.1513;1.0376;0.0009;1
16302980.7708;-3418276.7379;-1.8586;0.0044;0.0000;1.1714;1.0591;0.0026;1
17142848.1303;-230994.2423;-1.7828;0.0000;0.0043;1.3000;0.9309;1.6150;1
16295611.6027;-45025517.9041;-1.8011;0.0139;0.0028;1.2040;1.0226;0.0009;1
2734197.2644;-46822530.8313;-1.7833;0.0000;0.0000;0.9780;1.0432;0.0009;1
13500276.6391;-912934.2922;-0.0957;0.0000;0.0000;1.2528;1.0170;0.0027;1
13458401.8427;283528.8397;22646.5753;0.0000;0.0189;0.9639;1.0371;0.0026;1
78982211612.0859;-299921223.1276;-0.0957;0.0045;0.0064;0.9630;1.0339;0.0000;1
16366099.4900;-243330.6379;-0.2879;0.1402;0.0805;1.2683;1.2358;0.0025;1
17853739.9073;-245639.7846;22646.5758;0.0002;0.0046;3.0122;1.1237;1.6150;1
17099848.7728;-993130.9796;-0.5503;0.0041;0.0267;1.1430;1.9611;0.0025;1
16113171.4083;-1628732.8441;-0.2890;0.0000;0.0000;2.0378;0.9879;0.0022;1
17131177.1060;-3273083.8434;-1.7896;0.0428;0.0006;1.9384;0.9959;0.0025;1
78982202991.4903;73291.6696;-7.1444;0.0817;0.0446;2.0331;1.3343;0.0026;1
17114336.1753;168476.4030;-0.2887;0.0106;0.0045;2.0105;0.9973;0.0027;1
30914664.2568;-1613924.2355;-0.0957;0.0030;0.0080;2.0289;1.0502;0.0032;1
16732520.1637;-239340.9448;-0.2879;0.0816;0.0000;1.1679;1.0065;0.0026;1
17132958.9332;-364921299250.5526;-0.4755;0.0013;0.0000;2.0202;0.9935;0.0022;1
2647518.3636;-848734.2998;-1.7888;0.0000;0.0175;0.9819;1.0609;0.0027;1
30920093.9036;-2821210.7240;-0.2890;0.1371;0.0487;1.3012;1.2212;0.0027;1
17154563.2876;-957228.6034;-0.2884;0.0303;0.1368;1.3370;1.0080;0.0009;1
16303695.9998;-748181.4609;-3.0031;0.0127;0.0881;1.8952;1.0705;0.0025;1
16108446.2638;-1292231.7488;-7.1516;0.7294;0.5621;1.1993;0.9945;0.0025;1
29549373.7756;-873822.2853;-0.0957;0.0069;0.0120;1.3010;1.0980;0.0026;1
