0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,ABOF,avg,mod_avg,mod_ABOF,label
1.032274702,7.786952508,4.691442524,-4.415531098,-7.6581515829999995,-3.89508383,-6.636505422000001,1.755705232,-2.982942913,9.344780364,-8.529797797999999,1.9854747369999999,1.749807104,8.975872993,2.91775543,9.494909808,8.380589732,2.05672053,-8.894331349,-9.717687575,5.433720742,-0.942798708,-0.343066656,-6.399408612,5.605879589,5.807953454,-8.025534769,-0.28174582800000003,2.218686607,5.047663339,-1.27105796,-3.731846309,3.5970176310000004,6.4041654,-6.125906321,8.434471478999999,-1.563179373,7.241342831,-4.293481177,-2.769499685,2.798965098,10.779461099999999,3.1233820580000002,4.251255505,3.054529024,-8.546297046,-1.1072257890000001,3.1522924999999997,-4.083341657,-0.770204014,-2.0235137180000002,-0.46322336399999997,-5.777964738,8.708128817999999,2.179807126,-4.767240183,1.455996635,4.369027372,-3.708821762,0.9513697329999999,0,463.3525380871121,71.80949993430245,11.809499934302451,13.352538087112123,0
3.476671478,8.246624023999999,4.988408026,-3.373038225,-4.542398069,-0.540326062,-6.7728447339999995,5.210477202,-1.4063127309999999,9.831128409,-8.584053159,1.16291214,3.9317652780000003,10.62070818,4.500336583999999,10.03022364,9.4024202,3.740442468,-6.315183623999999,-7.037324794,6.575505793,0.7178283000000001,0.747392203,-6.158774454,5.575524755,6.574857048999999,-5.730765481000001,1.3636992280000002,3.344763542,5.417803496,-0.052774046,-0.994645295,3.5475187710000005,7.247262437000001,-5.28245204,8.665241499,0.191528418,9.289584772000001,-3.891020502,-1.096723471,5.621776977000001,10.18907814,2.908102876,6.600211836000001,3.397579935,-8.036358728,-0.783876548,3.6573228039999996,-3.609849562,0.43183451799999995,-3.11176296,0.278800125,-4.938588932,10.63151423,2.610870249,-3.886476248,0.760290995,4.532318988,-1.94936646,2.846627498,0,516.1279257118503,57.54384282767421,12.543842827674212,6.127925711850253,0
0.478405476,9.976577817,4.3197179939999995,-2.958785367,-5.961232666,-2.8631545039999997,-5.962915689,3.080935888,-2.0039824090000002,9.235046082,-9.29378513,1.078414539,4.706742342,9.769551242,2.665020637,8.795043186000001,9.46420909,1.822268948,-9.718845104,-8.754870786,6.289130728,1.365519978,-1.1321326440000001,-7.733503057,6.685666063999999,5.713192789,-8.716194344,0.294306132,2.469920895,7.4917581360000005,-0.275652451,-1.553449846,2.5365843359999998,7.019583729,-6.2649813,7.740840736,-0.8542337329999999,6.586116939,-4.664223592,-3.621314646,4.026596716,9.752938269,3.08530163,5.151898066,3.07702309,-8.677184443,0.159209603,3.045062548,-3.187708238,-0.62659848,-3.409128378,-0.5595508610000001,-5.148907271000001,9.507516215,3.018401931,-6.833584825,0.758481372,4.170122998,-4.197255629,0.777809278,0,463.4893901603294,70.91700604733838,10.917006047338376,13.489390160329378,0
0.6717974520000001,6.873448515,4.851449215,-4.17060793,-5.227900354,-2.115298647,-6.321445744,3.7305807410000003,-2.533332702,8.78931972,-9.680902006,1.915415214,3.796524634,10.183017699999999,3.6172725189999997,7.497918058,9.834620732000001,4.109596982,-8.624575742000001,-7.403915101,4.687669164,-0.24704355600000003,-0.494447491,-7.124219639,5.1486577460000005,5.8371616070000005,-7.523285212,0.6232828460000001,1.9022671869999999,6.25304249,-1.333271294,-2.258916644,1.97855532,5.681794676,-7.436890812000001,9.122141731000001,0.28391844,7.105107502999999,-4.603125905,-2.277220395,3.6638262260000003,9.869440407999999,3.169629063,5.702342976000001,3.2485898810000005,-8.371122366,-2.468079799,2.944137888,-3.453812652,-0.227606924,-2.145737759,0.395670226,-6.2855343470000005,10.73835983,3.7569060110000003,-4.976872446000001,0.377872005,5.018575195,-3.5677386139999996,2.5076735130000003,0,515.4871399110813,73.32302083705189,13.323020837051885,5.487139911081272,0
2.061716504,8.784036887000001,5.154537588999999,-3.537723259,-5.6058356389999995,-3.183186834,-5.802900081000001,4.415478283000001,-0.829326555,9.258881457000001,-7.270466227000001,1.085395482,4.169926477,11.34274816,2.794380577,9.137443024,11.032222500000001,3.832433595,-8.644158786,-8.356732865,5.534457777,0.462655108,-0.03521766,-7.721178158,5.119388624,5.420918447000001,-8.000892982,0.20723029899999998,3.8190185339999996,7.504357418,-2.3486962000000005,-2.666921091,2.8921103230000003,7.812999085,-8.388231915,8.514472561,-0.47897448200000003,8.687054266,-2.595272661,-2.646030227,4.5069979280000005,11.29869269,2.3935686819999997,5.85320186,3.22096388,-8.366223093,-0.900366133,3.8813818660000003,-4.537141944,2.006126323,-3.539305725,-0.676537662,-5.7815794679999994,10.18575046,4.57656346,-4.872569975,2.353460826,5.400998004,-3.817991497,2.906729921,0,457.70374403786275,62.485291945646615,2.4852919456466154,7.703744037862748,0
0.936235087,7.29700172,3.787882953,-5.098843053,-5.353504762,-2.067297474,-7.5511493000000005,2.1016203190000002,-2.853694501,8.514165981,-8.646050618,0.36378809,2.65427655,9.355977631,3.273039774,7.346798596,9.18609169,3.227112051,-10.04665437,-8.437988751,4.021714783999999,0.9156677240000001,-2.016092642,-8.617015376,5.073459253,5.762177424,-8.948522293,-0.8501142490000001,2.4995486330000003,7.559402738999999,-2.605212573,-2.9809291410000003,2.397275195,5.960575716,-8.375542686000001,7.494877298,-0.792349723,6.123003395,-4.589463413,-2.017767925,4.277211397,9.013164467000001,2.07251183,4.065549273,2.27773056,-9.088670518999999,-2.182992423,3.339587218,-2.959067492,0.5569691689999999,-4.0800511010000005,-0.922253819,-5.808209635,9.107934064,0.848549235,-5.856604798999999,0.281591528,3.1203531339999997,-3.271796301,2.493033852,0,504.16788898139345,75.3800888329628,0.38008883296279805,9.167888981393446,0
2.349799286,9.139363505,5.804273182999999,-4.008616002,-5.623131205,-1.787526776,-7.527664616,3.722928978,-2.126385179,8.319463273,-9.445510675,2.241827484,2.3719570969999997,10.02450675,4.075395925,9.731354382000001,11.03925813,3.3582022080000002,-8.004965511,-8.437448297000001,5.627296489,0.765033802,0.226839597,-6.673326781,5.10671014,5.200690043,-7.032693376,-0.422910444,1.6209501469999998,5.439290722000001,-1.173675023,-4.004666459,3.4805562000000005,6.357768867000001,-5.9851773239999995,8.96185707,0.07687994299999999,6.7876087620000005,-4.4405932880000005,-2.028227374,4.655554588,10.26909277,3.266168603,5.37100257,3.4530024389999996,-8.447614448,-2.07046036,2.369782999,-3.202067783,1.5944553540000002,-2.127957339,0.438630196,-6.147496955,10.78590127,2.863386245,-7.07761788,1.212904595,3.9529183389999996,-4.164657612,1.9223951119999998,0,472.6426114998516,67.9059741218945,7.905974121894502,7.6426114998516255,0
0.067556542,7.498234732999999,2.296241147,-4.800831673999999,-6.95212437,-3.295570863,-6.862887562,2.746702379,-3.922642342,8.661499476,-8.967536861000001,0.5621329660000001,1.803268356,9.519470144,2.418909921,8.796724872,9.000767326,2.87586421,-10.35533656,-7.880922245,4.202092608,-0.008702177,-2.236118432,-9.070378768,4.571024603,4.759578876,-8.691639259,-0.585782746,3.143203213,4.720030400000001,-1.59806926,-1.6468313940000001,3.14306457,6.0564267560000005,-7.162821788,8.363337257000001,-1.756151253,6.982525571,-7.108491845,-2.941297521,2.948247054,9.861953148,1.919755031,4.338792149,3.6697515039999997,-8.287614012999999,-1.645775411,3.294104768,-3.9800873919999997,-0.13979482099999999,-2.374690259,-1.4841707919999998,-5.426167559,8.784873553999999,1.069310741,-5.627323597,1.280208106,4.580016828,-3.995489645,1.223027977,0,513.9435645730415,73.92705187076149,13.927051870761488,3.943564573041499,0
0.773288125,6.6459905610000005,4.3082383669999995,-4.721681076,-8.286994549,-2.6609932,-7.890234307,1.151101995,-2.395843527,7.264472476,-10.44607076,0.015513008,3.407947037,9.904758392,3.542778553,7.8813232310000005,9.008479988,1.4660512190000001,-10.91968653,-8.087128919,4.5750591510000005,-2.8994926580000002,-2.151270781,-7.472029196,4.701978375,5.109284207,-8.699485152000001,-0.120037941,2.2821574719999997,5.4528300220000006,-2.047697806,-4.539015118,1.0218285679999999,6.403409196,-7.196228732000001,7.161567136,-2.5985709519999998,5.317016268,-6.713539474,-4.156073948,2.155075563,9.616829678,1.561588896,5.001920837,1.88100654,-9.841702232000001,-3.5630057489999998,1.797117541,-4.924444207,-2.768856888,-4.1226848369999995,-0.894460458,-7.125682455,8.59651632,2.129790014,-6.702058628,-0.11906337800000001,1.799981928,-3.62338525,-0.0673534,0,628.824337516783,67.48175023086264,7.4817502308626445,13.824337516782975,0
-0.296731604,6.090543143,2.360725027,-6.249071483,-8.720790577999999,-3.21974027,-8.400697974,0.7487654570000001,-5.172027186,6.109024548,-12.33248265,-1.555343855,0.890802423,5.919899759,0.756918757,6.027593259,8.207403523,0.476485769,-11.32896545,-9.006084536,2.33342406,-2.291877361,-1.3815972840000001,-10.66672812,1.836747485,4.457250451,-8.944940588,-0.883624395,1.51571518,4.087783031,-3.130654273,-4.506451471,0.7420804259999999,4.330969779,-8.84438265,6.246736987,-1.4065560940000001,5.852264439,-6.267395914,-4.791992072,1.3462408119999998,9.361792923,0.462704834,3.8965537919999997,0.544848959,-8.293580248,-2.86784473,1.916677612,-3.3852857889999997,-2.250279092,-5.854298036,-1.8540035780000002,-7.2776199120000005,7.714640867000001,-0.078320293,-7.345972162000001,-2.514821694,3.008406983,-4.751091823,1.4018566069999998,0,875.3095769932135,51.969672592717686,6.969672592717686,5.309576993213454,0
1.97503297,9.368532357000001,3.828995038,-3.7401630210000003,-4.580494141,-0.82221152,-6.480233628,3.4060909319999997,-1.963631175,9.233387522000001,-7.281343071,0.24329844899999997,4.125147935,10.94685153,5.629026012000001,9.373545456,9.724022409,4.772723743999999,-9.977471624,-6.8239654839999995,7.5531215110000005,1.234250382,1.133028029,-8.346587762,6.539874667,6.332387313,-8.092078934,1.159952081,3.301856206,8.119110646000001,-1.016038129,-3.578640868,2.888503317,7.381610819,-5.846833724,7.803338537999999,0.33751242299999995,8.61178082,-5.909323398,-0.955153235,5.304595968,12.07319839,4.094229124,6.2885231489999995,3.3543738239999996,-7.384771335,-0.6726369000000001,2.458995184,-2.218692939,-0.8886438190000001,-3.38262035,0.24922359800000002,-5.074898913999999,10.90924458,3.3977042180000003,-5.936840922000001,1.487866289,4.139150345,-3.740949293,2.324786983,0,484.39877562444883,60.373312717292656,0.3733127172926558,4.398775624448831,0
2.608110662,7.203276005,5.950576656,-3.714966267,-5.733281343,-0.72639575,-6.85642938,1.700504796,-2.678808259,9.346162199,-9.006973911000001,-0.508749595,3.285831268,9.672646318,4.437590232,8.574888582,9.26191466,1.954492942,-11.06643861,-7.981273116000001,7.651251458,-0.028775615,-1.227628033,-7.671238497,6.759712163,4.582602862,-9.802743794,0.80009068,1.576817124,6.056545503,-2.081211993,-2.482530795,3.85794113,8.486936386,-5.671004384,8.247985182,-0.39278821799999997,7.130919979,-5.349043387,-2.818201122,3.799974587,10.94354923,2.186975944,6.704139082999999,3.70438837,-8.593483516000001,-1.30165164,3.376755723,-5.543324254,-0.573570943,-2.775230032,0.247406507,-6.684025682000001,11.17752573,2.730419745,-5.4923035460000005,2.058860422,4.07878411,-5.330197415,1.946175126,0,409.0011949048588,66.44818103073216,6.448181030732158,4.001194904858778,0
1.305473393,7.441737548,3.4075390810000004,-5.346203033,-6.271934827000001,-1.239951539,-6.0135497870000005,3.094766003,-2.981623728,8.678947695,-9.464372361,-1.4752957759999998,3.265416278,9.450443474,0.9443351329999999,8.574773844,9.666842193999999,2.71743712,-10.74381492,-8.246148115,4.992073408,-0.22118474300000002,-0.020545443,-8.632278153,5.877441209,5.910841469,-8.321369207,-0.700794776,2.890863515,7.655340681,-0.873169043,-3.9699345839999998,2.9782598730000003,6.6882425670000005,-7.94086049,7.052724686,-1.282862709,7.424305609,-5.194418649,-2.291505147,3.40649966,10.77994028,2.843550058,4.821766862,2.494026265,-9.404653468,-0.799411855,1.4707953530000002,-2.86491428,-1.0792735279999999,-4.85598476,-2.127407433,-4.889914406,9.538707887000001,3.01694235,-6.312491806000001,1.086787148,4.261835792,-5.275150247,2.852757545,0,438.7673369771678,70.61662299687309,10.61662299687309,3.7673369771678153,0
0.812730515,7.09249911,3.4596822560000002,-5.288135306,-6.217554822,-1.6836543290000001,-7.810891122,1.365622757,-3.1458082210000002,7.270916764,-9.713665724,-0.20660374899999998,2.2282700280000003,9.892749676000001,3.352080926,7.77517149,9.559524306,2.994823163,-8.782070597999999,-7.89786939,5.884761995,1.5591667580000002,-2.445496199,-9.192557837,6.716590171,5.877483941,-9.047178294,-0.002222679,3.184060785,6.626737007000001,-0.51087065,-3.3256686060000002,2.864160304,6.666944937,-7.039761526,9.212294177999999,-1.911582026,6.532328931,-4.381387294,-3.489795118,4.150202199,9.999582216,2.60064095,4.9489081,1.951708407,-8.190319718,-1.528183454,2.9698477110000003,-2.712081342,-0.068324226,-3.171219863,0.7781799,-4.418428976,11.09909679,1.969361599,-5.388426923,2.087685681,3.9003677480000003,-3.5209305,2.070913867,0,453.26756955668714,71.88734351148027,11.887343511480267,3.2675695566871354,0
-0.9957694020000001,5.98353673,2.168217231,-5.398718372,-9.652759001,-4.141239072,-8.994083448,1.6332687,-4.493051264,6.833119898,-10.49284087,-0.7657758990000001,1.172806725,7.286568868,2.175271279,7.144256777000001,7.504955224,0.6790278129999999,-9.277598874,-10.30718853,3.7384256560000004,-0.6882823370000001,-1.947095355,-9.435625043,4.433246545,4.702632858,-10.76955169,-1.205335695,0.670493499,4.892506947,-3.3011487760000002,-4.662931187,1.456212475,4.812583895,-9.356519529,6.180235672999999,-2.272709103,6.100238618,-6.245980293,-3.6336515,0.988738647,7.7704341679999995,1.905106824,3.039673638,2.145725744,-9.724822538,-3.575789779,0.14668737699999998,-3.184353587,-1.496164206,-4.804996496,-2.54674761,-6.924141324,8.098104457,0.70474659,-7.091900837000001,-0.586348639,2.219495879,-4.895357279,0.416185181,0,863.7932176362611,56.90731036346173,11.907310363461733,8.793217636261147,0
0.5545320220000001,9.179383616,5.023228318,-5.302317634,-6.4084636889999995,-2.632910974,-5.195923878,3.9675320810000003,-2.097372163,8.26275939,-8.67458714,0.749947597,4.488505487,10.02718584,3.595944307,10.95897252,9.535131286,2.95874706,-9.369417998,-6.712663569,5.981873429,-0.636451824,0.818841864,-6.865434345,4.823175365,4.542415991,-8.456021368,-0.102385953,2.2606510490000002,6.890609822999999,0.145054262,-1.9727806540000001,2.576603487,7.134898408,-5.628950307999999,7.873916499999999,-0.801049503,7.251240214,-3.9332822,-2.692902787,3.963726868,10.72660383,2.5028141880000003,5.8550470070000005,3.91623087,-6.745114145,-1.370279702,2.166414836,-2.1643328509999997,0.528527471,-2.291736858,-0.617692594,-4.341080912,11.72042418,2.85003425,-4.8922287419999995,2.218121991,4.267198046,-3.0640119180000003,1.822645061,0,491.4895452100708,66.3362330720403,6.336233072040301,11.489545210070787,0
0.899499554,6.4138893679999995,3.225634473,-5.061750658,-6.151310549,-3.936907223,-6.744072015,2.9550218999999998,-3.731053667,7.062822489,-10.5525766,-0.08698081699999999,3.1856674289999996,7.919577668,3.316509781,9.275014738,8.919233808,1.8956266169999998,-9.642591542,-9.365418705,5.2924607660000005,-1.254863769,-0.445108634,-9.132379215,4.1806620510000005,5.6035497,-8.41014918,-0.008395636,1.912568316,5.232462089,-0.722470585,-4.377487742,1.3163911190000002,6.892269135,-7.4128410460000005,8.115876951,-3.23260749,6.694797866,-4.2369015569999995,-1.9769840669999998,2.751778002,8.086213695,2.2680418380000003,5.542013456,1.6254166369999998,-7.99141931,-1.925835496,2.843801941,-3.353548778,-1.3100838890000002,-3.473864858,-0.32754787,-6.736533152000001,9.010024815,1.7931680859999999,-6.8620515939999995,0.7214239720000001,2.236067432,-5.352150301,1.411047315,0,554.4254121012975,72.12559178372604,12.125591783726037,14.425412101297525,0
1.288714554,9.105926692999999,4.140614094,-3.593762345,-5.192183172,-1.36884858,-7.9710112,3.621296235,-2.9309818080000003,9.917887223,-8.445367778,0.8992167440000001,3.445162989,10.5342458,4.386180146,7.925662796,9.134351784,1.974517672,-9.51516651,-7.132972729,5.739513076000001,-0.290838769,-0.561466341,-9.39305413,5.418571676,5.434627895,-8.453178917,-0.195223407,3.31556865,7.506369427999999,-2.732463927,-2.313024611,2.716783018,5.885195207000001,-6.806584839,7.571422693,-0.9077925640000001,6.4738867010000005,-5.013510187,-1.81029854,2.808323175,10.31328396,2.018348998,4.894945321000001,2.760170275,-7.85541334,-1.0324534029999999,3.354035319,-3.349771637,-0.15659604800000002,-4.174989044,-0.9331054740000001,-6.420145364,10.04381195,3.476613744,-7.479170596,1.187309408,3.8455984830000003,-4.479401436,1.806360697,0,469.2805481066729,73.63806128027005,13.638061280270051,4.280548106672882,0
