0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,ABOF,avg,mod_avg,mod_ABOF,label
1.032274702,7.786952508,4.691442524,-4.415531098,-7.6581515829999995,-3.89508383,-6.636505422000001,1.755705232,-2.982942913,9.344780364,-8.529797797999999,1.9854747369999999,1.749807104,8.975872993,2.91775543,9.494909808,8.380589732,2.05672053,-8.894331349,-9.717687575,5.433720742,-0.942798708,-0.343066656,-6.399408612,5.605879589,5.807953454,-8.025534769,-0.28174582800000003,2.218686607,5.047663339,-1.27105796,-3.731846309,3.5970176310000004,6.4041654,-6.125906321,8.434471478999999,-1.563179373,7.241342831,-4.293481177,-2.769499685,2.798965098,10.779461099999999,3.1233820580000002,4.251255505,3.054529024,-8.546297046,-1.1072257890000001,3.1522924999999997,-4.083341657,-0.770204014,-2.0235137180000002,-0.46322336399999997,-5.777964738,8.708128817999999,2.179807126,-4.767240183,1.455996635,4.369027372,-3.708821762,0.9513697329999999,0,433.9884325099849,71.23826697438285,11.238266974382853,13.988432509984875,0
3.476671478,8.246624023999999,4.988408026,-3.373038225,-4.542398069,-0.540326062,-6.7728447339999995,5.210477202,-1.4063127309999999,9.831128409,-8.584053159,1.16291214,3.9317652780000003,10.62070818,4.500336583999999,10.03022364,9.4024202,3.740442468,-6.315183623999999,-7.037324794,6.575505793,0.7178283000000001,0.747392203,-6.158774454,5.575524755,6.574857048999999,-5.730765481000001,1.3636992280000002,3.344763542,5.417803496,-0.052774046,-0.994645295,3.5475187710000005,7.247262437000001,-5.28245204,8.665241499,0.191528418,9.289584772000001,-3.891020502,-1.096723471,5.621776977000001,10.18907814,2.908102876,6.600211836000001,3.397579935,-8.036358728,-0.783876548,3.6573228039999996,-3.609849562,0.43183451799999995,-3.11176296,0.278800125,-4.938588932,10.63151423,2.610870249,-3.886476248,0.760290995,4.532318988,-1.94936646,2.846627498,0,483.34989931198305,56.890961423361205,11.890961423361205,3.3498993119830516,0
0.478405476,9.976577817,4.3197179939999995,-2.958785367,-5.961232666,-2.8631545039999997,-5.962915689,3.080935888,-2.0039824090000002,9.235046082,-9.29378513,1.078414539,4.706742342,9.769551242,2.665020637,8.795043186000001,9.46420909,1.822268948,-9.718845104,-8.754870786,6.289130728,1.365519978,-1.1321326440000001,-7.733503057,6.685666063999999,5.713192789,-8.716194344,0.294306132,2.469920895,7.4917581360000005,-0.275652451,-1.553449846,2.5365843359999998,7.019583729,-6.2649813,7.740840736,-0.8542337329999999,6.586116939,-4.664223592,-3.621314646,4.026596716,9.752938269,3.08530163,5.151898066,3.07702309,-8.677184443,0.159209603,3.045062548,-3.187708238,-0.62659848,-3.409128378,-0.5595508610000001,-5.148907271000001,9.507516215,3.018401931,-6.833584825,0.758481372,4.170122998,-4.197255629,0.777809278,0,426.2755044432717,70.41875282661586,10.418752826615858,6.2755044432717,0
0.6717974520000001,6.873448515,4.851449215,-4.17060793,-5.227900354,-2.115298647,-6.321445744,3.7305807410000003,-2.533332702,8.78931972,-9.680902006,1.915415214,3.796524634,10.183017699999999,3.6172725189999997,7.497918058,9.834620732000001,4.109596982,-8.624575742000001,-7.403915101,4.687669164,-0.24704355600000003,-0.494447491,-7.124219639,5.1486577460000005,5.8371616070000005,-7.523285212,0.6232828460000001,1.9022671869999999,6.25304249,-1.333271294,-2.258916644,1.97855532,5.681794676,-7.436890812000001,9.122141731000001,0.28391844,7.105107502999999,-4.603125905,-2.277220395,3.6638262260000003,9.869440407999999,3.169629063,5.702342976000001,3.2485898810000005,-8.371122366,-2.468079799,2.944137888,-3.453812652,-0.227606924,-2.145737759,0.395670226,-6.2855343470000005,10.73835983,3.7569060110000003,-4.976872446000001,0.377872005,5.018575195,-3.5677386139999996,2.5076735130000003,0,470.51308835688417,73.10298131152737,13.102981311527373,5.513088356884168,0
2.061716504,8.784036887000001,5.154537588999999,-3.537723259,-5.6058356389999995,-3.183186834,-5.802900081000001,4.415478283000001,-0.829326555,9.258881457000001,-7.270466227000001,1.085395482,4.169926477,11.34274816,2.794380577,9.137443024,11.032222500000001,3.832433595,-8.644158786,-8.356732865,5.534457777,0.462655108,-0.03521766,-7.721178158,5.119388624,5.420918447000001,-8.000892982,0.20723029899999998,3.8190185339999996,7.504357418,-2.3486962000000005,-2.666921091,2.8921103230000003,7.812999085,-8.388231915,8.514472561,-0.47897448200000003,8.687054266,-2.595272661,-2.646030227,4.5069979280000005,11.29869269,2.3935686819999997,5.85320186,3.22096388,-8.366223093,-0.900366133,3.8813818660000003,-4.537141944,2.006126323,-3.539305725,-0.676537662,-5.7815794679999994,10.18575046,4.57656346,-4.872569975,2.353460826,5.400998004,-3.817991497,2.906729921,0,423.0262687138494,61.97220405798308,1.9722040579830775,3.0262687138493902,0
0.936235087,7.29700172,3.787882953,-5.098843053,-5.353504762,-2.067297474,-7.5511493000000005,2.1016203190000002,-2.853694501,8.514165981,-8.646050618,0.36378809,2.65427655,9.355977631,3.273039774,7.346798596,9.18609169,3.227112051,-10.04665437,-8.437988751,4.021714783999999,0.9156677240000001,-2.016092642,-8.617015376,5.073459253,5.762177424,-8.948522293,-0.8501142490000001,2.4995486330000003,7.559402738999999,-2.605212573,-2.9809291410000003,2.397275195,5.960575716,-8.375542686000001,7.494877298,-0.792349723,6.123003395,-4.589463413,-2.017767925,4.277211397,9.013164467000001,2.07251183,4.065549273,2.27773056,-9.088670518999999,-2.182992423,3.339587218,-2.959067492,0.5569691689999999,-4.0800511010000005,-0.922253819,-5.808209635,9.107934064,0.848549235,-5.856604798999999,0.281591528,3.1203531339999997,-3.271796301,2.493033852,0,477.39028162556366,74.7753791891654,14.775379189165406,12.39028162556366,0
2.349799286,9.139363505,5.804273182999999,-4.008616002,-5.623131205,-1.787526776,-7.527664616,3.722928978,-2.126385179,8.319463273,-9.445510675,2.241827484,2.3719570969999997,10.02450675,4.075395925,9.731354382000001,11.03925813,3.3582022080000002,-8.004965511,-8.437448297000001,5.627296489,0.765033802,0.226839597,-6.673326781,5.10671014,5.200690043,-7.032693376,-0.422910444,1.6209501469999998,5.439290722000001,-1.173675023,-4.004666459,3.4805562000000005,6.357768867000001,-5.9851773239999995,8.96185707,0.07687994299999999,6.7876087620000005,-4.4405932880000005,-2.028227374,4.655554588,10.26909277,3.266168603,5.37100257,3.4530024389999996,-8.447614448,-2.07046036,2.369782999,-3.202067783,1.5944553540000002,-2.127957339,0.438630196,-6.147496955,10.78590127,2.863386245,-7.07761788,1.212904595,3.9529183389999996,-4.164657612,1.9223951119999998,0,435.12400070377606,67.48059287400737,7.480592874007371,0.12400070377606198,0
0.067556542,7.498234732999999,2.296241147,-4.800831673999999,-6.95212437,-3.295570863,-6.862887562,2.746702379,-3.922642342,8.661499476,-8.967536861000001,0.5621329660000001,1.803268356,9.519470144,2.418909921,8.796724872,9.000767326,2.87586421,-10.35533656,-7.880922245,4.202092608,-0.008702177,-2.236118432,-9.070378768,4.571024603,4.759578876,-8.691639259,-0.585782746,3.143203213,4.720030400000001,-1.59806926,-1.6468313940000001,3.14306457,6.0564267560000005,-7.162821788,8.363337257000001,-1.756151253,6.982525571,-7.108491845,-2.941297521,2.948247054,9.861953148,1.919755031,4.338792149,3.6697515039999997,-8.287614012999999,-1.645775411,3.294104768,-3.9800873919999997,-0.13979482099999999,-2.374690259,-1.4841707919999998,-5.426167559,8.784873553999999,1.069310741,-5.627323597,1.280208106,4.580016828,-3.995489645,1.223027977,0,493.96484181442986,73.46410179889752,13.464101798897516,13.96484181442986,0
0.773288125,6.6459905610000005,4.3082383669999995,-4.721681076,-8.286994549,-2.6609932,-7.890234307,1.151101995,-2.395843527,7.264472476,-10.44607076,0.015513008,3.407947037,9.904758392,3.542778553,7.8813232310000005,9.008479988,1.4660512190000001,-10.91968653,-8.087128919,4.5750591510000005,-2.8994926580000002,-2.151270781,-7.472029196,4.701978375,5.109284207,-8.699485152000001,-0.120037941,2.2821574719999997,5.4528300220000006,-2.047697806,-4.539015118,1.0218285679999999,6.403409196,-7.196228732000001,7.161567136,-2.5985709519999998,5.317016268,-6.713539474,-4.156073948,2.155075563,9.616829678,1.561588896,5.001920837,1.88100654,-9.841702232000001,-3.5630057489999998,1.797117541,-4.924444207,-2.768856888,-4.1226848369999995,-0.894460458,-7.125682455,8.59651632,2.129790014,-6.702058628,-0.11906337800000001,1.799981928,-3.62338525,-0.0673534,0,618.48994526913,66.37447179291,6.3744717929100005,3.4899452691299757,0
-0.296731604,6.090543143,2.360725027,-6.249071483,-8.720790577999999,-3.21974027,-8.400697974,0.7487654570000001,-5.172027186,6.109024548,-12.33248265,-1.555343855,0.890802423,5.919899759,0.756918757,6.027593259,8.207403523,0.476485769,-11.32896545,-9.006084536,2.33342406,-2.291877361,-1.3815972840000001,-10.66672812,1.836747485,4.457250451,-8.944940588,-0.883624395,1.51571518,4.087783031,-3.130654273,-4.506451471,0.7420804259999999,4.330969779,-8.84438265,6.246736987,-1.4065560940000001,5.852264439,-6.267395914,-4.791992072,1.3462408119999998,9.361792923,0.462704834,3.8965537919999997,0.544848959,-8.293580248,-2.86784473,1.916677612,-3.3852857889999997,-2.250279092,-5.854298036,-1.8540035780000002,-7.2776199120000005,7.714640867000001,-0.078320293,-7.345972162000001,-2.514821694,3.008406983,-4.751091823,1.4018566069999998,0,823.7529155944752,50.547067976372055,5.547067976372055,13.752915594475212,0
